#This file contains the count of Vaisala NLDN lightning strikes within a 0.1 degree grid cell for the specified day as defined by the UTC/GMT time zone.
#File written at Sun Oct  6 02:08:03 EDT 2019.
#ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20191001,-73.2,45.2,5
20191001,-73.1,45.2,8
20191001,-72.9,45.2,2
20191001,-72.8,45.2,7
20191001,-72.7,45.2,6
20191001,-72.6,45.2,14
20191001,-72.5,45.2,12
20191001,-72.4,45.2,8
20191001,-72.3,45.2,8
20191001,-72.2,45.2,3
20191001,-72.1,45.2,6
20191001,-71.6,45.2,1
20191001,-71.5,45.2,1
20191001,-96,45.3,1
20191001,-88,45.3,1
20191001,-87,45.3,1
20191001,-86,45.3,2
20191001,-81,45.3,6
20191001,-78,45.3,2
20191001,-77,45.3,3
20191001,-76,45.3,1
20191001,-75,45.3,9
20191001,-74,45.3,1
20191001,-73,45.3,18
20191001,-72,45.3,1
20191001,-96.7,45.3,1
20191001,-93.3,45.3,4
20191001,-93.2,45.3,4
20191001,-93.1,45.3,2
20191001,-89.7,45.3,1
20191001,-89.5,45.3,2
20191001,-89.4,45.3,2
20191001,-88.6,45.3,1
20191001,-88.5,45.3,1
20191001,-88.2,45.3,1
20191001,-88.1,45.3,1
20191001,-87.9,45.3,1
20191001,-87.8,45.3,2
20191001,-87.7,45.3,3
20191001,-87.6,45.3,1
20191001,-87.4,45.3,2
20191001,-87.2,45.3,1
20191001,-86.5,45.3,1
20191001,-85.9,45.3,1
20191001,-85.8,45.3,1
20191001,-85.7,45.3,2
20191001,-85.6,45.3,1
20191001,-85.5,45.3,1
20191001,-84.9,45.3,1
20191001,-81.8,45.3,3
20191001,-81.7,45.3,2
20191001,-81.2,45.3,1
20191001,-81.1,45.3,2
20191001,-80.9,45.3,2
20191001,-80.8,45.3,1
20191001,-79.9,45.3,1
20191001,-79.8,45.3,1
20191001,-79.5,45.3,3
20191001,-79.4,45.3,1
20191001,-78.3,45.3,1
20191001,-77.7,45.3,3
20191001,-77.6,45.3,2
20191001,-77.5,45.3,6
20191001,-77.4,45.3,6
20191001,-89.4,45.2,2
20191001,-88.9,45.2,1
20191001,-88.8,45.2,2
20191001,-88.7,45.2,5
20191001,-88.5,45.2,1
20191001,-88.4,45.2,3
20191001,-88.1,45.2,4
20191001,-87.9,45.2,1
20191001,-87.8,45.2,2
20191001,-87.7,45.2,3
20191001,-87.6,45.2,3
20191001,-87.5,45.2,4
20191001,-87.4,45.2,1
20191001,-87.3,45.2,3
20191001,-87.2,45.2,1
20191001,-87.1,45.2,1
20191001,-86.7,45.2,1
20191001,-86.6,45.2,1
20191001,-86.5,45.2,1
20191001,-86.4,45.2,1
20191001,-85.9,45.2,4
20191001,-85.8,45.2,1
20191001,-85.5,45.2,1
20191001,-81.7,45.2,1
20191001,-81.4,45.2,3
20191001,-81.2,45.2,1
20191001,-81.1,45.2,3
20191001,-80.8,45.2,3
20191001,-80.7,45.2,3
20191001,-80.6,45.2,2
20191001,-79.9,45.2,1
20191001,-79.8,45.2,1
20191001,-77.8,45.2,1
20191001,-77.5,45.2,3
20191001,-77.4,45.2,3
20191001,-77.3,45.2,13
20191001,-77.2,45.2,27
20191001,-77.1,45.2,21
20191001,-76.9,45.2,1
20191001,-76.6,45.2,1
20191001,-76.5,45.2,1
20191001,-76.4,45.2,1
20191001,-76.2,45.2,2
20191001,-76.1,45.2,3
20191001,-75.9,45.2,4
20191001,-75.8,45.2,3
20191001,-75.7,45.2,1
20191001,-75.6,45.2,1
20191001,-75.4,45.2,1
20191001,-75.3,45.2,3
20191001,-75.2,45.2,2
20191001,-74.9,45.2,7
20191001,-74.8,45.2,1
20191001,-74.7,45.2,1
20191001,-74.6,45.2,3
20191001,-74.5,45.2,2
20191001,-74.4,45.2,2
20191001,-74.3,45.2,1
20191001,-73.8,45.2,1
20191001,-73.7,45.2,6
20191001,-73.6,45.2,5
20191001,-73.5,45.2,5
20191001,-73.4,45.2,2
20191001,-73.3,45.2,1
20191001,-76.4,45.1,2
20191001,-76.3,45.1,1
20191001,-76.2,45.1,1
20191001,-75.8,45.1,2
20191001,-75.6,45.1,3
20191001,-75.5,45.1,3
20191001,-75.4,45.1,2
20191001,-75.3,45.1,4
20191001,-75.2,45.1,2
20191001,-75.1,45.1,12
20191001,-74.9,45.1,7
20191001,-74.8,45.1,5
20191001,-74.7,45.1,13
20191001,-74.6,45.1,15
20191001,-74.5,45.1,1
20191001,-74.4,45.1,3
20191001,-74.3,45.1,5
20191001,-74.2,45.1,3
20191001,-74.1,45.1,1
20191001,-73.9,45.1,3
20191001,-73.8,45.1,1
20191001,-73.7,45.1,1
20191001,-73.6,45.1,5
20191001,-73.5,45.1,2
20191001,-73.4,45.1,1
20191001,-73.3,45.1,6
20191001,-73.2,45.1,6
20191001,-73.1,45.1,10
20191001,-72.9,45.1,11
20191001,-72.8,45.1,9
20191001,-72.7,45.1,5
20191001,-72.6,45.1,9
20191001,-72.5,45.1,4
20191001,-72.4,45.1,2
20191001,-72.3,45.1,6
20191001,-72.2,45.1,2
20191001,-72.1,45.1,2
20191001,-71.9,45.1,1
20191001,-96,45.2,1
20191001,-90,45.2,1
20191001,-88,45.2,3
20191001,-87,45.2,2
20191001,-80,45.2,1
20191001,-78,45.2,3
20191001,-77,45.2,17
20191001,-76,45.2,2
20191001,-75,45.2,4
20191001,-73,45.2,3
20191001,-72,45.2,1
20191001,-95.8,45.2,1
20191001,-95.5,45.2,2
20191001,-93.6,45.2,1
20191001,-93.5,45.2,2
20191001,-93.4,45.2,3
20191001,-93.3,45.2,2
20191001,-93.2,45.2,1
20191001,-90.3,45.2,1
20191001,-90.2,45.2,2
20191001,-90.1,45.2,1
20191001,-89.9,45.2,3
20191001,-89.8,45.2,3
20191001,-89.7,45.2,3
20191001,-89.6,45.2,2
20191001,-89.5,45.2,1
20191001,-97.9,39.5,10
20191001,-97.7,39.5,3
20191001,-97.6,39.5,4
20191001,-97.5,39.5,1
20191001,-97.4,39.5,3
20191001,-96.9,39.5,2
20191001,-98,39.6,4
20191001,-101,39.6,1
20191001,-99.1,39.6,1
20191001,-98.6,39.6,2
20191001,-98.5,39.6,4
20191001,-98.4,39.6,1
20191001,-98.3,39.6,6
20191001,-98.2,39.6,10
20191001,-98.1,39.6,7
20191001,-97.9,39.6,9
20191001,-97.8,39.6,6
20191001,-97.7,39.6,3
20191001,-97.6,39.6,4
20191001,-97.5,39.6,10
20191001,-97.4,39.6,1
20191001,-93.5,45.1,5
20191001,-93.4,45.1,1
20191001,-90.3,45.1,1
20191001,-90.1,45.1,2
20191001,-89.9,45.1,2
20191001,-89.8,45.1,2
20191001,-89.7,45.1,1
20191001,-89.2,45.1,2
20191001,-89.1,45.1,3
20191001,-88.9,45.1,4
20191001,-88.8,45.1,1
20191001,-88.7,45.1,1
20191001,-88.6,45.1,1
20191001,-88.5,45.1,1
20191001,-88.4,45.1,5
20191001,-88.3,45.1,1
20191001,-88.2,45.1,1
20191001,-88.1,45.1,1
20191001,-87.9,45.1,1
20191001,-87.8,45.1,2
20191001,-87.2,45.1,1
20191001,-86.9,45.1,1
20191001,-86.8,45.1,2
20191001,-86.7,45.1,2
20191001,-86.6,45.1,1
20191001,-81.5,45.1,2
20191001,-81.1,45.1,2
20191001,-80.9,45.1,1
20191001,-80.4,45.1,1
20191001,-80.2,45.1,1
20191001,-79.2,45.1,1
20191001,-77.8,45.1,2
20191001,-77.7,45.1,5
20191001,-77.6,45.1,7
20191001,-77.5,45.1,3
20191001,-77.4,45.1,2
20191001,-77.3,45.1,3
20191001,-77.2,45.1,8
20191001,-77.1,45.1,9
20191001,-76.9,45.1,13
20191001,-76.8,45.1,5
20191001,-76.7,45.1,5
20191001,-76.5,45.1,1
20191001,-98.9,38.9,11
20191001,-98.7,38.9,7
20191001,-97.7,38.9,4
20191001,-97.6,38.9,1
20191001,-97.5,38.9,1
20191001,-101.3,38.9,1
20191001,-99.4,39.1,1
20191001,-98.9,39.1,1
20191001,-98.8,39.1,11
20191001,-98.7,39.1,6
20191001,-98.6,39.1,9
20191001,-98.4,39.1,3
20191001,-98.1,39.1,1
20191001,-97.4,39.1,2
20191001,-97.3,39.1,3
20191001,-97.2,39.1,3
20191001,-96.8,39.1,1
20191001,-101.3,39.1,1
20191001,-98,39.2,1
20191001,-98.7,39.2,3
20191001,-98.6,39.2,14
20191001,-98.5,39.2,7
20191001,-98.4,39.2,11
20191001,-98.3,39.2,3
20191001,-98.2,39.2,3
20191001,-97.8,39.2,1
20191001,-97.3,39.2,1
20191001,-97.2,39.2,1
20191001,-97.1,39.2,1
20191001,-96.7,39.2,1
20191001,-96.6,39.2,1
20191001,-99.2,39.3,2
20191001,-98.7,39.3,1
20191001,-98.6,39.3,7
20191001,-98.5,39.3,4
20191001,-98.4,39.3,9
20191001,-98.3,39.3,23
20191001,-98.2,39.3,5
20191001,-98.1,39.3,3
20191001,-97.7,39.3,2
20191001,-96.7,39.3,1
20191001,-101.3,39.3,2
20191001,-98,39.4,4
20191001,-98.7,39.4,2
20191001,-98.6,39.4,8
20191001,-98.5,39.4,9
20191001,-98.4,39.4,6
20191001,-98.3,39.4,17
20191001,-98.2,39.4,21
20191001,-98.1,39.4,5
20191001,-97.9,39.4,5
20191001,-97.7,39.4,1
20191001,-97.6,39.4,4
20191001,-96.4,39.4,1
20191001,-96.3,39.4,1
20191001,-98,39.5,15
20191001,-97,39.5,1
20191001,-98.8,39.5,2
20191001,-98.6,39.5,2
20191001,-98.5,39.5,1
20191001,-98.4,39.5,9
20191001,-98.3,39.5,6
20191001,-98.2,39.5,16
20191001,-98.1,39.5,16
20191001,-99.4,37.9,3
20191001,-99.3,37.9,5
20191001,-99.2,37.9,3
20191001,-98.1,37.9,2
20191001,-99,38.1,1
20191001,-98,38.1,2
20191001,-99.5,38.1,2
20191001,-99.4,38.1,8
20191001,-99.3,38.1,5
20191001,-99.1,38.1,1
20191001,-98.8,38.1,1
20191001,-97.9,38.1,3
20191001,-99.6,38.2,1
20191001,-99.5,38.2,1
20191001,-99.4,38.2,2
20191001,-99.3,38.2,8
20191001,-99.2,38.2,1
20191001,-99.1,38.2,1
20191001,-97.9,38.2,1
20191001,-97.8,38.2,2
20191001,-97.7,38.2,1
20191001,-99,38.3,1
20191001,-99.9,38.3,1
20191001,-99.3,38.3,1
20191001,-99.2,38.3,5
20191001,-98.6,38.3,1
20191001,-97.6,38.3,1
20191001,-99.4,38.4,1
20191001,-99.2,38.4,1
20191001,-98.9,38.4,1
20191001,-97.6,38.4,1
20191001,-97.5,38.4,1
20191001,-99,38.5,1
20191001,-99.2,38.5,1
20191001,-98.3,38.5,1
20191001,-97.4,38.5,1
20191001,-99,38.6,2
20191001,-98,38.6,3
20191001,-99.5,38.6,1
20191001,-99.4,38.6,1
20191001,-99.2,38.6,2
20191001,-98.1,38.6,1
20191001,-97.9,38.6,1
20191001,-63.8,38.6,1
20191001,-99,38.7,3
20191001,-98,38.7,1
20191001,-99.2,38.7,3
20191001,-99.1,38.7,6
20191001,-98.9,38.7,2
20191001,-98.1,38.7,1
20191001,-97.9,38.7,3
20191001,-101.2,38.7,1
20191001,-99,38.8,1
20191001,-99.4,38.8,2
20191001,-99.3,38.8,2
20191001,-99.2,38.8,2
20191001,-99.1,38.8,3
20191001,-98.9,38.8,2
20191001,-98.8,38.8,1
20191001,-97.9,38.8,1
20191001,-97.8,38.8,5
20191001,-97.7,38.8,4
20191001,-99,38.9,10
20191001,-99.1,38.9,3
20191001,-100.9,37.1,2
20191001,-100.7,37.1,3
20191001,-100.6,37.1,10
20191001,-100.5,37.1,6
20191001,-100.4,37.1,1
20191001,-100.8,37.2,1
20191001,-100.7,37.2,1
20191001,-100.6,37.2,2
20191001,-100.5,37.2,5
20191001,-100.4,37.2,3
20191001,-100.3,37.2,6
20191001,-99.8,37.3,2
20191001,-100.7,37.3,4
20191001,-100.6,37.3,1
20191001,-100.5,37.3,11
20191001,-100.4,37.3,2
20191001,-100.3,37.3,7
20191001,-100.2,37.3,15
20191001,-100.1,37.3,2
20191001,-100,37.4,4
20191001,-100.6,37.4,3
20191001,-100.5,37.4,8
20191001,-100.4,37.4,3
20191001,-100.3,37.4,3
20191001,-100.2,37.4,8
20191001,-100.1,37.4,8
20191001,-100,37.5,8
20191001,-99.9,37.5,2
20191001,-99.8,37.5,6
20191001,-99.6,37.5,1
20191001,-100.6,37.5,1
20191001,-100.5,37.5,2
20191001,-100.3,37.5,3
20191001,-100.2,37.5,4
20191001,-100.1,37.5,11
20191001,-100,37.6,6
20191001,-99.9,37.6,6
20191001,-99.8,37.6,8
20191001,-99.7,37.6,5
20191001,-99.6,37.6,4
20191001,-99.5,37.6,1
20191001,-98.6,37.6,1
20191001,-100.2,37.6,3
20191001,-100.1,37.6,3
20191001,-100,37.7,2
20191001,-99.9,37.7,3
20191001,-99.8,37.7,5
20191001,-99.7,37.7,5
20191001,-99.6,37.7,11
20191001,-99.5,37.7,2
20191001,-99.4,37.7,1
20191001,-100.2,37.7,1
20191001,-100.1,37.7,1
20191001,-99.9,37.8,10
20191001,-99.8,37.8,6
20191001,-99.7,37.8,4
20191001,-99.6,37.8,9
20191001,-99.5,37.8,2
20191001,-99.4,37.8,1
20191001,-98.2,37.8,1
20191001,-99.8,37.9,1
20191001,-99.7,37.9,4
20191001,-99.6,37.9,5
20191001,-99.5,37.9,3
20191001,-102.3,36.1,1
20191001,-102.1,36.1,3
20191001,-101.9,36.1,6
20191001,-102,36.2,8
20191001,-81.4,36.2,1
20191001,-104.9,36.2,2
20191001,-104.8,36.2,4
20191001,-104.7,36.2,4
20191001,-102.2,36.2,3
20191001,-102.1,36.2,1
20191001,-101.9,36.2,19
20191001,-101.8,36.2,5
20191001,-101.7,36.2,3
20191001,-101.6,36.2,1
20191001,-81.1,36.3,1
20191001,-104.9,36.3,1
20191001,-104.7,36.3,1
20191001,-101.9,36.3,3
20191001,-101.8,36.3,6
20191001,-101.7,36.3,6
20191001,-101.6,36.3,6
20191001,-105,36.4,1
20191001,-102,36.4,2
20191001,-101.9,36.4,1
20191001,-101.8,36.4,2
20191001,-101.7,36.4,4
20191001,-101.6,36.4,9
20191001,-101.5,36.4,3
20191001,-101.4,36.4,2
20191001,-101.3,36.4,1
20191001,-101.9,36.5,2
20191001,-101.8,36.5,4
20191001,-101.7,36.5,2
20191001,-101.6,36.5,1
20191001,-101.4,36.5,4
20191001,-101.3,36.5,2
20191001,-101.2,36.5,6
20191001,-101.1,36.5,3
20191001,-100.9,36.5,1
20191001,-81.2,36.6,2
20191001,-81.1,36.6,2
20191001,-80.5,36.6,2
20191001,-80.4,36.6,5
20191001,-101.6,36.6,3
20191001,-101.5,36.6,1
20191001,-101.4,36.6,2
20191001,-101.3,36.6,3
20191001,-101.2,36.6,6
20191001,-101.1,36.6,3
20191001,-100.9,36.6,1
20191001,-81,36.7,1
20191001,-101.5,36.7,1
20191001,-101.4,36.7,1
20191001,-101.3,36.7,4
20191001,-101.2,36.7,2
20191001,-101.1,36.7,2
20191001,-101.4,36.8,6
20191001,-101.3,36.8,14
20191001,-101.1,36.8,2
20191001,-100.8,36.8,1
20191001,-101,36.9,1
20191001,-101.3,36.9,1
20191001,-101.1,36.9,2
20191001,-100.7,36.9,1
20191001,-76.6,44.9,21
20191001,-76.5,44.9,2
20191001,-76.2,44.9,5
20191001,-76.1,44.9,7
20191001,-75.9,44.9,1
20191001,-75.8,44.9,1
20191001,-75.7,44.9,2
20191001,-75.3,44.9,4
20191001,-75.2,44.9,3
20191001,-75.1,44.9,10
20191001,-74.9,44.9,8
20191001,-74.8,44.9,6
20191001,-74.7,44.9,7
20191001,-74.6,44.9,6
20191001,-74.5,44.9,5
20191001,-74.4,44.9,6
20191001,-74.3,44.9,11
20191001,-74.2,44.9,13
20191001,-74.1,44.9,5
20191001,-73.8,44.9,2
20191001,-73.7,44.9,3
20191001,-73.6,44.9,1
20191001,-73.5,44.9,3
20191001,-73.4,44.9,2
20191001,-73.3,44.9,4
20191001,-73.2,44.9,3
20191001,-73.1,44.9,1
20191001,-72.9,44.9,3
20191001,-72.8,44.9,1
20191001,-72.7,44.9,3
20191001,-72.6,44.9,5
20191001,-72.5,44.9,9
20191001,-72.4,44.9,5
20191001,-72.3,44.9,2
20191001,-72.2,44.9,2
20191001,-72.1,44.9,3
20191001,-71.8,44.9,1
20191001,-71.7,44.9,1
20191001,-71.6,44.9,1
20191001,-71.4,44.9,1
20191001,-71.2,44.9,1
20191001,-96,45.1,1
20191001,-90,45.1,1
20191001,-89,45.1,3
20191001,-77,45.1,12
20191001,-75,45.1,11
20191001,-74,45.1,2
20191001,-73,45.1,5
20191001,-72,45.1,3
20191001,-96.2,45.1,3
20191001,-96.1,45.1,2
20191001,-95.9,45.1,4
20191001,-93.9,45.1,1
20191001,-93.6,45.1,1
20191001,-102,36.1,14
20191001,-81.8,36.1,1
20191001,-105.1,36.1,2
20191001,-104.9,36.1,1
20191001,-104.8,36.1,6
20191001,-104.7,36.1,1
20191001,-102.7,36.1,1
20191001,-102.6,36.1,2
20191001,-102.5,36.1,1
20191001,-102.4,36.1,1
20191001,-74.1,44.8,16
20191001,-73.9,44.8,9
20191001,-73.8,44.8,7
20191001,-73.6,44.8,1
20191001,-73.4,44.8,1
20191001,-73.3,44.8,6
20191001,-73.2,44.8,3
20191001,-73.1,44.8,7
20191001,-72.8,44.8,1
20191001,-72.7,44.8,4
20191001,-72.6,44.8,6
20191001,-72.5,44.8,4
20191001,-72.4,44.8,7
20191001,-72.3,44.8,5
20191001,-72.1,44.8,2
20191001,-71.5,44.8,1
20191001,-71.3,44.8,3
20191001,-92,44.9,1
20191001,-87,44.9,1
20191001,-77,44.9,3
20191001,-76,44.9,1
20191001,-75,44.9,10
20191001,-74,44.9,2
20191001,-73,44.9,2
20191001,-96.8,44.9,1
20191001,-96.7,44.9,2
20191001,-96.4,44.9,1
20191001,-93.3,44.9,1
20191001,-93.2,44.9,1
20191001,-92.8,44.9,4
20191001,-92.7,44.9,5
20191001,-92.6,44.9,4
20191001,-92.5,44.9,7
20191001,-92.4,44.9,14
20191001,-92.3,44.9,5
20191001,-92.2,44.9,8
20191001,-92.1,44.9,2
20191001,-90.9,44.9,1
20191001,-90.2,44.9,3
20191001,-89.4,44.9,1
20191001,-89.3,44.9,2
20191001,-88.7,44.9,3
20191001,-88.6,44.9,2
20191001,-88.5,44.9,3
20191001,-88.3,44.9,1
20191001,-87.8,44.9,1
20191001,-87.7,44.9,1
20191001,-87.6,44.9,4
20191001,-87.5,44.9,3
20191001,-87.4,44.9,1
20191001,-87.2,44.9,3
20191001,-87.1,44.9,5
20191001,-80.9,44.9,1
20191001,-80.7,44.9,1
20191001,-80.6,44.9,1
20191001,-80.5,44.9,1
20191001,-79.6,44.9,1
20191001,-77.5,44.9,2
20191001,-77.3,44.9,4
20191001,-77.2,44.9,1
20191001,-77.1,44.9,6
20191001,-76.9,44.9,9
20191001,-76.8,44.9,21
20191001,-76.7,44.9,36
20191001,-93,44.8,3
20191001,-92,44.8,5
20191001,-88,44.8,1
20191001,-77,44.8,2
20191001,-76,44.8,5
20191001,-75,44.8,3
20191001,-74,44.8,20
20191001,-73,44.8,1
20191001,-72,44.8,3
20191001,-93.6,44.8,2
20191001,-93.4,44.8,2
20191001,-93.2,44.8,2
20191001,-92.9,44.8,7
20191001,-92.8,44.8,5
20191001,-92.7,44.8,12
20191001,-92.6,44.8,13
20191001,-92.5,44.8,10
20191001,-92.4,44.8,12
20191001,-92.3,44.8,5
20191001,-92.2,44.8,6
20191001,-92.1,44.8,1
20191001,-91.9,44.8,2
20191001,-91.6,44.8,2
20191001,-91.5,44.8,1
20191001,-91.3,44.8,1
20191001,-90.5,44.8,1
20191001,-90.4,44.8,2
20191001,-90.3,44.8,2
20191001,-89.5,44.8,2
20191001,-89.4,44.8,1
20191001,-89.2,44.8,1
20191001,-88.9,44.8,2
20191001,-88.8,44.8,6
20191001,-88.7,44.8,6
20191001,-88.4,44.8,1
20191001,-88.3,44.8,3
20191001,-88.2,44.8,1
20191001,-87.9,44.8,1
20191001,-87.8,44.8,1
20191001,-87.7,44.8,7
20191001,-87.5,44.8,1
20191001,-87.4,44.8,3
20191001,-79.4,44.8,1
20191001,-79.3,44.8,1
20191001,-77.4,44.8,1
20191001,-77.2,44.8,1
20191001,-77.1,44.8,4
20191001,-76.9,44.8,14
20191001,-76.8,44.8,10
20191001,-76.7,44.8,13
20191001,-76.6,44.8,24
20191001,-76.5,44.8,26
20191001,-76.4,44.8,13
20191001,-76.3,44.8,2
20191001,-76.1,44.8,3
20191001,-75.5,44.8,1
20191001,-75.1,44.8,1
20191001,-74.9,44.8,2
20191001,-74.8,44.8,2
20191001,-74.6,44.8,1
20191001,-74.5,44.8,2
20191001,-74.4,44.8,4
20191001,-74.3,44.8,6
20191001,-74.2,44.8,19
20191001,-92.1,44.7,1
20191001,-91.7,44.7,3
20191001,-91.6,44.7,1
20191001,-91.3,44.7,1
20191001,-91.2,44.7,3
20191001,-90.6,44.7,1
20191001,-90.5,44.7,2
20191001,-89.8,44.7,1
20191001,-89.7,44.7,4
20191001,-89.6,44.7,4
20191001,-89.5,44.7,1
20191001,-89.4,44.7,2
20191001,-89.3,44.7,2
20191001,-89.2,44.7,2
20191001,-89.1,44.7,2
20191001,-88.9,44.7,3
20191001,-88.8,44.7,4
20191001,-88.7,44.7,8
20191001,-88.6,44.7,6
20191001,-88.5,44.7,6
20191001,-88.4,44.7,2
20191001,-88.3,44.7,2
20191001,-88.1,44.7,4
20191001,-87.9,44.7,5
20191001,-87.8,44.7,6
20191001,-87.6,44.7,2
20191001,-87.5,44.7,1
20191001,-79.3,44.7,1
20191001,-77.3,44.7,3
20191001,-77.1,44.7,2
20191001,-76.9,44.7,4
20191001,-76.8,44.7,8
20191001,-76.7,44.7,11
20191001,-76.6,44.7,6
20191001,-76.5,44.7,4
20191001,-76.4,44.7,9
20191001,-76.3,44.7,15
20191001,-76.2,44.7,12
20191001,-76.1,44.7,2
20191001,-75.9,44.7,4
20191001,-75.8,44.7,3
20191001,-75.6,44.7,1
20191001,-75.3,44.7,4
20191001,-75.2,44.7,3
20191001,-74.8,44.7,2
20191001,-74.7,44.7,2
20191001,-74.3,44.7,1
20191001,-74.2,44.7,1
20191001,-73.9,44.7,6
20191001,-73.8,44.7,1
20191001,-73.6,44.7,1
20191001,-73.4,44.7,1
20191001,-73.3,44.7,8
20191001,-73.2,44.7,7
20191001,-73.1,44.7,12
20191001,-72.9,44.7,5
20191001,-72.8,44.7,2
20191001,-72.7,44.7,4
20191001,-72.5,44.7,2
20191001,-72.4,44.7,1
20191001,-72.3,44.7,4
20191001,-72.2,44.7,7
20191001,-72.1,44.7,5
20191001,-71.9,44.7,1
20191001,-102.3,35.8,6
20191001,-102.2,35.8,4
20191001,-102.1,35.8,1
20191001,-101.5,35.8,1
20191001,-82,35.9,3
20191001,-105,35.9,2
20191001,-102,35.9,2
20191001,-81.9,35.9,1
20191001,-105.5,35.9,1
20191001,-105.2,35.9,2
20191001,-102.8,35.9,10
20191001,-102.7,35.9,20
20191001,-102.6,35.9,1
20191001,-102.4,35.9,4
20191001,-102.3,35.9,3
20191001,-102.2,35.9,1
20191001,-102.1,35.9,5
20191001,-101.9,35.9,2
20191001,-100.7,35.9,2
20191001,-75.9,44.6,5
20191001,-75.7,44.6,2
20191001,-75.6,44.6,2
20191001,-75.4,44.6,3
20191001,-74.9,44.6,1
20191001,-74.8,44.6,2
20191001,-74.7,44.6,4
20191001,-74.6,44.6,1
20191001,-74.5,44.6,1
20191001,-73.9,44.6,1
20191001,-73.8,44.6,1
20191001,-73.6,44.6,2
20191001,-73.5,44.6,3
20191001,-73.4,44.6,2
20191001,-73.3,44.6,2
20191001,-73.2,44.6,2
20191001,-73.1,44.6,4
20191001,-72.9,44.6,14
20191001,-72.8,44.6,5
20191001,-72.7,44.6,4
20191001,-72.6,44.6,3
20191001,-72.4,44.6,1
20191001,-72.2,44.6,3
20191001,-72.1,44.6,5
20191001,-71.9,44.6,1
20191001,-71.8,44.6,3
20191001,-71.7,44.6,1
20191001,-71.6,44.6,1
20191001,-71.1,44.6,1
20191001,-92,44.7,2
20191001,-89,44.7,6
20191001,-88,44.7,2
20191001,-77,44.7,6
20191001,-76,44.7,1
20191001,-75,44.7,1
20191001,-74,44.7,2
20191001,-73,44.7,4
20191001,-72,44.7,3
20191001,-71,44.7,1
20191001,-98.1,44.7,1
20191001,-96.9,44.7,1
20191001,-93.4,44.7,1
20191001,-92.8,44.7,3
20191001,-92.7,44.7,1
20191001,-92.4,44.7,2
20191001,-103,35.4,21
20191001,-104.9,35.4,1
20191001,-104.8,35.4,2
20191001,-103.2,35.4,5
20191001,-103.1,35.4,8
20191001,-102.9,35.4,8
20191001,-102.8,35.4,3
20191001,-102.7,35.4,3
20191001,-102.6,35.4,6
20191001,-102.2,35.4,1
20191001,-101.8,35.4,1
20191001,-101.6,35.4,3
20191001,-101.4,35.4,1
20191001,-103,35.5,4
20191001,-103.8,35.5,1
20191001,-103.7,35.5,4
20191001,-103.2,35.5,1
20191001,-103.1,35.5,5
20191001,-102.9,35.5,9
20191001,-102.8,35.5,2
20191001,-102.7,35.5,5
20191001,-102.6,35.5,4
20191001,-102.5,35.5,7
20191001,-102.4,35.5,1
20191001,-101.9,35.5,1
20191001,-101.7,35.5,2
20191001,-101.4,35.5,1
20191001,-101.3,35.5,1
20191001,-101.2,35.5,1
20191001,-103,35.6,3
20191001,-82.1,35.6,3
20191001,-103.6,35.6,4
20191001,-103.2,35.6,1
20191001,-103.1,35.6,8
20191001,-102.9,35.6,13
20191001,-102.8,35.6,13
20191001,-102.7,35.6,5
20191001,-102.6,35.6,4
20191001,-102.5,35.6,8
20191001,-102.4,35.6,4
20191001,-102.3,35.6,1
20191001,-101.7,35.6,1
20191001,-101.1,35.6,2
20191001,-103,35.7,6
20191001,-82.1,35.7,5
20191001,-102.9,35.7,26
20191001,-102.8,35.7,17
20191001,-102.7,35.7,11
20191001,-102.6,35.7,10
20191001,-102.5,35.7,2
20191001,-102.4,35.7,4
20191001,-102.3,35.7,2
20191001,-103,35.8,2
20191001,-82.1,35.8,1
20191001,-81.9,35.8,1
20191001,-105.6,35.8,1
20191001,-105.2,35.8,4
20191001,-105.1,35.8,1
20191001,-102.9,35.8,18
20191001,-102.8,35.8,33
20191001,-102.7,35.8,7
20191001,-102.6,35.8,2
20191001,-102.5,35.8,3
20191001,-102.4,35.8,4
20191001,-103.5,34.7,3
20191001,-103.4,34.7,1
20191001,-103.3,34.7,3
20191001,-103.2,34.7,1
20191001,-103.1,34.7,1
20191001,-102.5,34.7,2
20191001,-102.3,34.7,2
20191001,-102.2,34.7,2
20191001,-102.1,34.7,1
20191001,-102,34.8,1
20191001,-103.8,34.8,1
20191001,-103.7,34.8,16
20191001,-103.6,34.8,26
20191001,-103.5,34.8,12
20191001,-103.4,34.8,2
20191001,-103.3,34.8,1
20191001,-103.2,34.8,5
20191001,-102.8,34.8,1
20191001,-102.5,34.8,1
20191001,-102.4,34.8,2
20191001,-102.3,34.8,1
20191001,-102.2,34.8,3
20191001,-102.1,34.8,2
20191001,-102,34.9,1
20191001,-103.6,34.9,4
20191001,-103.5,34.9,19
20191001,-103.4,34.9,3
20191001,-103.3,34.9,2
20191001,-103.2,34.9,13
20191001,-103.1,34.9,4
20191001,-102.8,34.9,1
20191001,-102.3,34.9,1
20191001,-102.2,34.9,2
20191001,-103,35.1,33
20191001,-83.2,35.1,1
20191001,-103.4,35.1,19
20191001,-103.3,35.1,12
20191001,-103.2,35.1,22
20191001,-103.1,35.1,21
20191001,-102.9,35.1,2
20191001,-102.1,35.1,5
20191001,-101.8,35.1,1
